297,196,0.344953,0.102697,,5.93253,10.0503,14.2182,-0.766771,0.370197,-0.52442
298,197,0.379358,0.137476,,6.23353,9.33888,14.2419,-0.216418,-0.865464,0.451814
299,197,0.728006,0.137606,,6.03288,9.348,13.9325,-0.664006,-0.425931,-0.614556
300,198,0.28034,0.101468,,7.16833,12.0521,13.4089,0.0652782,0.16266,0.98452
301,198,0.401704,0.141353,,6.99958,12.1479,13.2994,-0.794616,0.590238,0.142145
302,199,0.750204,0.204552,,7.24583,11.7739,12.7615,-0.765792,-0.34044,-0.545585
303,199,0.685242,0.216575,,7.52398,12.1524,12.7329,-0.0265598,0.732005,-0.680782
304,206,0.259721,0.0810157,,8.49528,12.3166,14.9988,0.245648,-0.316109,0.916369
305,206,0.286466,0.0746766,,8.40408,12.3987,15.0036,-0.41401,0.286596,0.863978
306,207,0.261393,0.104648,,8.06208,12.8546,14.5418,-0.488154,0.244459,0.837822
307,207,0.148936,0.111805,,8.12133,12.8956,14.418,-0.0610996,0.979617,-0.191354
308,208,0.113154,0.149986,,13.0508,8.43144,15.1463,-0.483412,0.241794,0.841337
309,208,0.300279,0.108899,,12.9686,8.33568,15.0368,-0.728991,-0.546691,-0.411948
310,210,0.267055,0.0713793,,13.3972,8.72328,15.9602,0.136676,-0.648858,0.748534
311,210,0.559349,0.0829955,,13.3334,8.91024,16.1173,-0.163046,0.358702,0.919102
312,212,0.331412,0.0790468,,13.7484,7.49664,15.4129,-0.0826766,-0.385261,0.919096
313,212,0.139847,0.0837534,,13.8168,7.59696,15.2844,0.782282,0.521712,0.34037
314,213,0.352673,0.0885223,,14.0402,7.20936,15.0178,0.439783,-0.801648,0.404908
315,213,0.201207,0.0764173,,14.0584,7.37808,14.9321,0.951754,0.271958,-0.142141
316,214,0.544985,0.11347,,13.1282,6.7488,15.5271,-0.251016,-0.334688,0.908281
317,214,0.614928,0.119156,,13.1875,6.53448,15.2463,-0.0295968,-0.993677,-0.108305
318,222,0.159539,0.102823,,13.9809,5.4948,13.2757,0.914511,-0.400154,-0.0595499
319,222,0.294311,0.151907,,13.8487,5.39904,13.3233,-0.402974,-0.867653,0.291188
320,223,0.138932,0.0779002,,13.6755,6.21984,13.209,-0.852931,0.39386,0.342611
321,223,0.199221,0.0675364,,13.6937,6.15144,13.1042,-0.412105,-0.412004,-0.812663
322,224,0.227791,0.101261,,15.007,6.27,12.6425,0.680886,-0.440402,0.585184
323,224,0.35133,0.0815536,,15.0845,6.35208,12.4998,0.882646,0.181709,-0.433496
324,225,0.197753,0.104934,,14.8018,5.85048,12.3046,0,-0.691772,0.722116
325,225,0.397684,0.151513,,14.8747,5.79576,12.0951,0.366874,-0.619186,-0.694271
326,228,0.210108,0.102626,,15.6453,9.03336,12.0237,0.129937,0.56428,0.815294
327,228,0.850136,0.0975462,,15.9281,8.778,12.1713,0.697301,-0.461291,0.548618
328,229,0.213667,0.144304,,15.8688,9.14736,11.5905,0.938842,0.341465,-0.0444596
329,229,0.245731,0.0903255,,15.7822,9.08352,11.4763,0.111097,-0.222683,-0.96854
330,232,0.198659,0.0928923,,14.9523,7.96176,11.2765,-0.413274,0,0.910607
331,232,0.662638,0.0858517,,14.8109,7.69728,11.1051,-0.550527,-0.798264,-0.244326
332,233,0.215512,0.199716,,15.8187,7.67904,10.6386,0.80413,-0.507813,-0.309031
333,233,0.492417,0.112763,,15.6226,7.65168,10.4672,-0.444544,-0.333376,-0.831409
334,234,0.0691357,0.11276,,14.7744,8.23536,10.6243,-0.792644,-0.263829,0.549645
335,234,0.647097,0.0868139,,14.8109,8.11224,10.3102,0.0281255,-0.408718,-0.912227
336,243,0.192536,0.0735796,,14.0494,11.4274,10.3958,-0.710514,0.378634,-0.593133
337,243,0.137494,0.0875293,,14.1269,11.4548,10.4291,0.132369,0.928777,-0.346197
338,245,0.221803,0.0714348,,15.5906,11.0945,10.9908,-0.123081,-0.945881,0.300265
339,245,0.52518,0.0923557,,15.7912,11.2541,11.1336,0.711947,0.208309,0.670626
340,248,0.352334,0.103319,,16.1698,9.8724,9.66282,-0.103592,-0.491806,0.864521
341,248,0.122708,0.165173,,16.2427,9.98642,9.51527,0.891547,0.446263,0.077416
342,249,0.105765,0.175509,,16.3568,9.17472,8.83457,0.776249,-0.517373,-0.360226
343,249,0.680427,0.102492,,16.1926,9.03792,8.58227,-0.361978,-0.48252,-0.797588
344,250,0.121772,0.114848,,15.235,9.38448,9.35342,-0.823672,-0.149796,0.546924
345,250,0.489619,0.087688,,15.2167,9.17472,9.23442,-0.279401,-0.894085,-0.350069
346,252,0.24203,0.0769359,,14.3503,11.1811,9.24392,0.490022,0.602817,0.629674
347,252,0.309658,0.108352,,14.2363,11.245,9.12012,-0.353295,0.883553,-0.307434
348,253,0.411407,0.111179,,13.8852,10.6932,9.15347,-0.864348,-0.24404,0.439711
349,253,0.635903,0.109897,,13.908,10.8482,8.80597,-0.487495,0.329768,-0.808456
350,254,0.934764,0.25364,,15.773,10.5564,7.71592,0.848878,-0.263382,-0.458298
351,254,0.345935,0.358754,LMB,15.3672,10.7251,7.76352,-0.0526108,0.263636,-0.963187
352,255,0.386577,0.136902,,15.2669,11.6235,8.68702,0.471833,0.873047,0.123132
353,255,0.431882,0.0953905,,15.0799,11.6143,8.55372,-0.443409,0.739089,-0.507085
354,256,0.250735,0.0693435,,11.1994,10.2418,8.61562,-0.291144,-0.581889,-0.759369
355,256,0.606853,0.13238,,11.2906,10.4014,8.42522,0.180274,0.285571,-0.941249
356,258,0.243617,0.167804,,11.9609,7.14096,10.334,-0.48683,-0.299489,0.82055
357,258,0.495119,0.196474,AcRMB,12.1707,6.98136,10.2483,0.607734,-0.792052,0.0575611
358,259,0.450417,0.111862,,12.2254,7.87968,9.33437,0.101241,-0.404958,-0.908713
359,259,0.195829,0.145616,,12.2846,8.0028,9.49617,0.837978,0.326,-0.437626
360,261,0.916551,0.130456,,10.3786,7.26864,9.67707,-0.915411,-0.338312,-0.218101
361,261,0.283531,0.0941709,,10.7753,7.44648,9.63897,-0.160832,0.160828,-0.97379
362,262,0.238758,0.11548,,11.5231,8.5956,8.62987,0.649617,-0.343779,-0.678096
363,262,1.06122,0.091522,,11.3544,8.84184,8.23007,-0.171878,0.386726,-0.906036
364,263,0.531404,0.0845393,,10.8437,8.57736,9.01067,-0.617987,-0.360403,-0.698715
365,263,0.238456,0.0858367,,10.9577,8.7324,9.10587,-0.421041,0.497201,-0.758627
366,266,0.305176,0.112102,,8.04838,9.28416,12.6282,0.448267,0.298844,0.842466
367,266,0.225959,0.0908271,,7.92528,9.3252,12.5473,-0.484157,0.766866,0.421317
368,267,0.675866,0.0980798,,7.75203,9.00144,12.7425,-0.485747,-0.404813,0.77471
369,267,0.376278,0.0904736,,7.72923,9.14736,12.4616,-0.993679,0.0484747,-0.101253
370,268,0.387503,0.073685,,8.68678,8.3904,11.6762,0.306065,-0.282423,0.909154
371,268,0.528858,0.097224,,8.85093,8.37672,11.3763,0.845029,-0.25867,-0.46799
372,269,0.751556,0.29192,MiRMB,7.63343,8.11224,11.5144,-0.41261,-0.910112,-0.0380541
373,269,0.621748,0.197771,,7.67448,8.40864,11.2431,-0.366708,-0.146683,-0.9187
374,270,0.203119,0.0777717,,7.34163,9.95446,11.0717,0.179697,-0.942699,0.281117
375,270,0.174212,0.106985,,7.25043,10.0502,11.0908,-0.837483,0,0.546463
376,271,0.5277,0.162091,,6.76248,10.0457,10.2911,-0.881561,-0.0519235,-0.469205
377,271,0.423633,0.0963184,,7.04068,9.96818,10.2292,0.21528,-0.430655,-0.876465
378,272,0.339793,0.0832525,,7.97543,10.684,11.4859,-0.241619,0.295179,0.924386
379,272,0.512736,0.0723136,,8.21258,10.7616,11.4335,0.764915,0.498113,0.408398
380,273,0.27333,0.0888638,,7.53313,11.1583,10.8623,-0.867449,0.100245,0.487322
381,273,0.236512,0.129381,,7.64258,11.2449,10.7338,-0.0769512,0.84858,-0.523441
382,276,0.27744,0.108501,,10.4926,13.3653,11.2907,-0.0987601,0.559039,0.823238
383,276,0.606894,0.0923792,,10.6248,13.525,11.0289,0.390677,0.781521,-0.486412
384,277,0.211833,0.0682605,,10.7343,13.0325,10.9671,0.947446,0.172305,-0.269548
385,277,0.0809423,0.0674596,,10.6339,13.0006,10.9575,0,-0.337276,-0.941406
386,279,0.259903,0.108034,,9.77663,13.1511,10.9908,-0.491337,0.77221,-0.402839
387,279,0.115022,0.0893042,,9.84503,13.0462,10.986,0.079115,-0.079115,-0.993721
388,280,0.026452,0.129814,,9.28418,10.9167,9.69137,0,-0.691821,0.722069
389,280,0.967473,0.0930869,,9.12003,10.4789,9.59617,-0.339337,-0.923851,-0.177059
390,282,0.346863,0.0863021,,9.23398,11.4273,8.61562,0.867778,-0.0527587,-0.494143
391,282,0.16696,0.102738,,9.06983,11.3772,8.64417,-0.163511,-0.710349,-0.684594
392,283,0.496984,0.148014,,8.42688,11.856,9.04877,-0.293772,0.954154,0.0573451
393,283,0.139657,0.212123,,8.44968,11.5961,8.99167,-0.718905,-0.326514,-0.613648
394,284,0.45597,0.0967718,,11.0672,12.5993,9.46762,0.540167,-0.660131,0.521964
395,284,0.20825,0.0917084,,10.9988,12.8319,9.38197,0.525809,0.787998,0.320288
396,285,0.196315,0.107471,,11.0991,12.7315,8.88217,0.46456,0.836411,-0.290861
397,285,0.22575,0.127041,,11.1219,12.5764,8.85837,0.605979,-0.646289,-0.463788
398,286,0.388851,0.115178,,10.1095,13.826,9.21062,0.773871,0.609744,0.171276
399,286,0.455025,0.126449,,9.85873,13.908,9.13922,-0.441074,0.881708,-0.167462
400,287,1.09512,0.366699,CaRMB,10.0365,13.3335,7.95872,0.241546,0.549622,-0.799732
401,287,0.970963,0.303107,,9.54863,13.1192,8.07772,-0.732572,0.178482,-0.656873
402,288,0.284656,0.12637,,7.37808,9.65808,16.0555,-0.192513,-0.384463,0.902844
403,288,0.305084,0.13632,,7.30513,9.5988,15.9412,-0.65785,-0.747333,0.0934155
404,289,0.257097,0.100258,,7.83863,9.69912,15.965,0.744856,0.035473,0.666282
405,289,0.255971,0.107233,,7.80673,9.65808,15.7747,0.498887,-0.285032,-0.818455
406,290,0.46268,0.0829174,,6.97678,10.2418,16.0127,0,0.15756,0.987509
407,290,0.481849,0.0950264,,6.75793,10.1141,15.827,-0.908375,-0.378543,0.177649
408,296,0.211311,0.0671423,,6.04658,9.97272,14.5751,0.43159,-0.043159,0.901037
409,296,0.240774,0.0964189,,5.89608,9.94992,14.5323,-0.871354,-0.227266,0.434847
410,297,0.250105,0.106861,,5.68173,10.146,14.1039,-0.948001,0.255092,-0.190319
411,297,0.188694,0.0725674,,5.81853,10.1962,14.0848,0.193435,0.86966,-0.454174
412,298,0.257105,0.0786438,,6.25178,9.1428,14.4371,0.46129,-0.248303,0.851796
413,298,0.431885,0.140011,,6.06938,9.00144,14.3657,-0.57006,-0.802435,0.176437
414,299,0.259305,0.146967,,5.68173,9.13824,13.666,-0.844182,-0.422051,-0.330499
415,299,0.655377,0.101882,,5.84133,9.18384,13.3851,0.153041,-0.0278313,-0.987828
416,301,0.632896,0.118108,,6.52993,12.2391,13.3851,-0.979781,-0.0864279,0.18044
417,301,0.391815,0.141371,,6.79893,12.4579,13.3327,-0.209537,0.9775,0.024245
418,302,0.525293,0.109711,,6.99963,11.4182,12.6807,0.156293,-0.868087,0.471166
419,302,0.589121,0.192394,,6.70778,11.6006,12.4093,-0.851438,-0.154807,-0.501086
420,303,0.617233,0.117878,,7.76568,12.4397,12.3236,0.81266,0.11827,-0.570611
421,303,0.832231,0.209151,,7.54223,12.7589,12.2855,0.0657268,0.854811,-0.514761
422,308,0.991133,0.110767,,12.8593,8.4132,15.6604,-0.331237,-0.064411,0.941346
423,308,0.316753,0.0858633,,12.9185,8.56368,15.1986,-0.662348,0.748595,0.0299904
424,309,0.193281,0.0724898,,12.809,8.17608,15.0036,-0.518931,-0.802145,0.295421
425,309,0.190267,0.0826854,,12.8181,8.24904,14.8893,-0.431498,-0.0479326,-0.900839
426,316,0.139657,0.0876656,,13.11,6.6348,15.8175,0.718905,-0.326514,0.613648
427,316,0.322651,0.108612,,12.9641,6.63936,15.9032,-0.59352,-0.113063,0.796838
428,317,0.296559,0.122008,,13.1055,6.10128,15.194,-0.491976,-0.861077,-0.128474
429,317,0.38394,0.088079,,13.3152,6.10128,15.1702,0.71261,-0.665104,-0.223212
430,319,0.371242,0.125773,,13.7302,5.13,13.4708,-0.319198,-0.761551,0.56405
431,319,2.21809,0.0928188,,13.648,4.3092,12.833,-0.127452,-0.867557,-0.480729
432,325,0.415376,0.130906,,14.8975,5.472,11.938,-0.241468,-0.966064,-0.0917247
433,325,0.0601186,0.181502,,14.9705,5.66808,11.938,0.758516,-0.1517,-0.633752
434,326,0.726333,0.084547,,15.8278,9.13368,12.4283,0.464662,0.113006,0.878248
435,326,0.0912624,0.0740847,,15.6226,9.10632,12.1332,-0.798804,0.299794,0.521571
436,328,0.491562,0.118886,,16.1332,9.36168,11.6287,0.667869,0.723571,0.174342
437,328,0.371097,0.11739,,16.1332,9.1428,11.5097,0.884673,-0.221182,-0.410405
438,332,0.16272,0.193463,,15.9281,7.5468,10.6148,0.280235,-0.952803,0.116765
439,332,0.449865,0.161473,,16.0786,7.61064,10.4625,0.770232,-0.0608182,-0.634857
440,341,0.0972673,0.157952,,16.343,10.0229,9.53427,0.937621,0.187112,0.293013
441,341,0.219778,0.111207,,16.2655,10.105,9.46767,-0.290288,0.829933,-0.476387
442,342,0.354455,0.12692,,16.3659,8.97408,8.83457,-0.180277,-0.977725,0.107487
443,342,0.854908,0.16511,,16.7306,8.97408,8.61082,0.778679,-0.405377,-0.478882
444,344,0.205842,0.0760819,,15.1757,9.35256,9.48667,-0.088417,-0.221529,0.971137
445,344,0.237861,0.0947993,,15.0662,9.37536,9.39622,-0.996805,0,0.0798789
446,350,0.344985,0.158388,,16.3111,10.5199,7.54932,0.819454,0.502339,0.275954
447,350,0.133589,0.193718,,16.2063,10.3923,7.46367,0.545708,-0.614569,-0.569655
448,351,0.793584,0.198279,,14.9796,10.7661,7.47792,-0.9539,-0.0114681,-0.299905
449,351,0.950994,0.329985,LMB,15.4447,10.9212,7.15427,0.18223,0.31651,-0.930921
450,352,0.455223,0.094928,,15.3489,12.0065,8.78697,-0.0402002,0.941516,0.334561
451,352,0.347909,0.126826,,15.4995,11.8879,8.67747,0.812571,0.550431,-0.191717
452,355,0.245832,0.0885632,,11.2906,10.5929,8.10627,-0.445019,0.853429,-0.271324
453,355,0.553096,0.115128,,11.3635,10.5381,7.86827,0.0659921,0.181342,-0.981203
454,356,0.386342,0.115131,,11.9198,7.15464,10.6195,0.0944759,0.259667,0.961066
455,356,0.552192,0.10254,,11.7466,6.87648,10.4482,-0.56158,-0.8258,0.0517931
456,357,0.777278,0.173785,AcRMB,12.4488,6.44328,10.3958,0.328582,-0.879994,0.342993
457,357,0.456806,0.134829,,12.4807,6.76248,10.1007,0.698764,-0.0998245,-0.708353
458,359,0.291438,0.101231,,12.4078,8.14872,9.53427,0.281706,0.782327,0.555523
459,359,1.13369,0.120818,,12.7543,8.094,9.04397,0.683783,0.104578,-0.722153
460,360,0.774771,0.0867222,,9.80403,6.7716,9.67232,-0.400247,-0.882842,0.24575
461,360,1.69485,0.0892638,,9.22033,7.42368,9.30102,-0.871757,0.365908,-0.325809
462,362,0.289388,0.0687685,,11.5733,8.4132,8.53467,-0.189365,-0.976956,-0.0984822
463,362,0.946268,0.0980389,,11.9609,8.59104,8.24432,0.761306,0.0771028,-0.643792
464,366,0.313373,0.0992443,,8.16238,9.37536,12.8996,0.291026,0.291029,0.911376
465,366,0.19006,0.0685984,,8.18518,9.2796,12.7996,0.719772,-0.527833,0.450911
466,368,0.269919,0.0788033,,7.62888,8.8692,13.1328,0.303794,0.0337879,0.952138
467,368,0.166671,0.0975218,,7.53768,8.8236,13.0567,-0.602383,-0.492465,0.628183
468,372,0.683948,0.19724,,7.20478,7.78392,11.7048,-0.800061,0.040003,0.598583
469,372,0.0586352,0.290461,MiRMB,7.48293,7.74288,11.4906,0.155196,-0.933227,-0.324039
470,373,0.332422,0.123094,,7.66993,8.3448,10.8338,0.6585,-0.10974,-0.744537
471,373,0.676594,0.130897,,7.27778,8.30376,10.7814,-0.835657,-0.17523,-0.52055
472,375,0.212557,0.0825097,,7.17748,10.0685,11.2431,0,0.171718,0.985146
473,375,0.501093,0.0759057,,6.99508,9.93622,11.2669,-0.728009,-0.454927,0.512879
474,376,0.471111,0.0939469,,6.39308,10.0092,10.3577,-0.580756,-0.0967924,0.808303
475,376,0.29482,0.173389,,6.42503,10.0594,10.0674,-0.711283,0.18554,-0.677976
476,381,0.56006,0.0818171,,7.71098,11.6143,10.6672,0.276756,0.960791,-0.0169617
477,381,1.94381,0.101107,,7.15923,11.8879,10.0198,-0.487958,0.558335,-0.670939
478,386,0.284521,0.0674993,,9.71733,13.3836,10.9908,0.0319834,0.929282,0.367984
479,386,0.122667,0.0967306,,9.68543,13.2787,10.8909,-0.44592,0.44592,-0.776086
480,388,0.470175,0.0785096,,9.27503,10.9623,9.92936,-0.0389218,0.232892,0.971723
481,388,0.613912,0.0880355,,9.46203,10.7571,9.90081,0.5794,-0.490136,0.651201
482,391,0.272359,0.0786403,,9.06073,11.2084,8.50612,0.0334117,-0.803718,-0.594071
483,391,0.0986547,0.0780494,,9.04703,11.327,8.53942,-0.185496,0.185496,-0.964978
484,392,0.494653,0.0854262,,8.38128,12.1707,9.29627,0.110785,0.313555,0.943085
485,392,0.162028,0.133955,,8.34023,12.1707,9.04397,-0.168489,0.957246,-0.23514
486,393,0.44619,0.113142,,8.34023,11.3636,8.99642,-0.265581,-0.940183,0.213361
487,393,0.781541,0.198356,,8.10768,11.4411,8.72507,-0.74673,-0.338435,-0.572587
488,397,0.228492,0.100865,,11.245,12.4032,8.80602,0.478791,-0.877929,0
489,397,0.644788,0.0911962,,11.3773,12.4032,8.56327,0.579881,-0.31111,-0.75296
490,398,0.0159956,0.116148,,10.2646,13.949,9.24867,0.568903,0.568903,0.593884
491,398,0.255584,0.0735156,,10.3695,13.9217,9.18202,0.85647,-0.178415,-0.484383
492,399,0.266599,0.0997286,,9.67173,14.1542,9.19157,-0.65004,0.342087,0.678546
493,399,0.198535,0.112906,,9.74928,14.1816,9.03447,-0.0916712,0.735387,-0.671418
494,400,0.815866,0.175296,,10.5747,13.5979,7.50177,0.994894,-0.0894754,-0.0466991
495,400,0.160753,0.364952,CaRMB,10.1871,13.6755,7.45417,0.227056,0.51072,-0.829223
496,401,0.572932,0.170044,,9.26593,12.996,7.57792,0.254655,-0.732374,-0.631489
497,401,0.776188,0.237338,,8.91483,13.3152,7.51127,-0.716708,0.28189,-0.637861
498,402,0.486456,0.127486,,7.35068,9.5532,16.422,0,-0.206226,0.978504
499,402,0.198171,0.0491915,,7.29598,9.54864,16.1221,-0.552046,-0.552248,-0.624713
500,403,0.102364,0.0947036,,7.22303,9.48936,16.0031,0.356571,0.0890937,0.930011
501,403,0.988463,0.124447,,6.98593,9.06072,16.0841,-0.442809,-0.85806,0.260102
502,404,0.329714,0.0804906,,7.93893,9.58968,16.1697,0.0275996,-0.691508,0.721841
503,404,0.598201,0.0822006,,8.14413,9.80856,16.2364,0.701269,0.350651,0.620697
504,405,0.288496,0.107382,,7.97088,9.66264,15.5747,0.695332,0.28451,-0.659976
505,405,0.151611,0.0885732,,7.85233,9.54864,15.6604,-0.240748,-0.962463,-0.125321
506,407,0.276886,0.0868833,,6.47068,9.96361,15.9745,-0.494067,-0.428262,0.75663
507,407,0.24638,0.0919571,,6.42048,9.99097,15.8603,-0.962742,-0.259193,-0.0771169
508,409,0.300145,0.0697778,,5.69543,9.84504,14.6703,-0.638025,-0.516549,0.571053
509,409,0.125168,0.0890388,,5.75928,9.96818,14.6132,-0.509718,0.728941,0.456982
510,410,0.146851,0.101238,,5.49933,10.1506,14.0563,-0.869591,-0.372487,-0.324138
511,410,0.294302,0.0981441,,5.47653,10.2965,14.0705,-0.588849,0.805633,-0.0648999
512,413,0.649668,0.0961559,,5.78208,8.74152,14.6704,-0.505489,-0.266722,0.820573
513,413,0.0971236,0.159077,,5.93258,8.78256,14.3942,-0.282115,-0.939008,-0.196659
514,414,0.276847,0.0918226,,5.44008,9.12456,13.6231,-0.955039,0.296481,0
515,414,0.518325,0.134131,,5.42183,8.92392,13.4851,-0.580524,-0.615829,-0.532678
516,416,0.328448,0.0972237,,6.15148,12.2345,13.5897,-0.416506,0.138835,0.89847
517,416,0.142298,0.111753,,6.15148,12.2071,13.4232,-0.961365,-0.0639568,-0.267743
518,417,0.270195,0.111533,,6.75788,12.7497,13.4279,0,0.742796,0.669518
519,417,0.637536,0.0889082,,6.56638,12.85,13.1804,-0.600751,0.629455,-0.492834
520,419,0.299477,0.133064,,6.33843,11.5414,12.3521,-0.791713,-0.0911584,0.604054
521,419,0.16484,0.194461,,6.40683,11.5231,12.2046,-0.608472,-0.387042,-0.692792
522,421,0.0342396,0.200213,,7.57873,13.1283,12.0761,0.534471,0.79732,0.280396
523,421,0.494191,0.198797,,7.46013,13.2194,11.8761,-0.442946,0.424329,-0.789775
524,422,1.15603,0.0837542,,12.5537,8.19432,16.6552,-0.24463,-0.323451,0.914076
525,422,0.314091,0.0918511,,12.6586,8.47704,16.2459,-0.232417,0.609759,0.757745
526,423,0.0659538,0.0807973,,12.7999,8.69136,15.232,-0.413924,0.276571,0.86728
527,423,0.131908,0.0796686,,12.809,8.74152,15.1748,-0.068987,0.898812,-0.432871
528,427,0.592856,0.116949,,12.6905,6.52992,16.2507,-0.599809,-0.307663,0.738629
529,427,0.288266,0.0689994,,12.8957,6.6804,16.1602,0.189755,0.411286,0.891536
530,428,0.297404,0.11051,,13.0006,5.83224,15.2082,-0.214859,-0.950625,0.223937
531,428,0.216832,0.0825166,,12.9687,5.95536,15.0892,-0.588935,-0.168241,-0.790475
532,430,0.278785,0.0882628,,13.7074,4.9704,13.7088,0.261491,-0.130853,0.956295
533,430,1.47469,0.0902133,,13.1921,4.43688,13.6754,-0.649357,-0.748306,0.135554
534,432,0.331652,0.0695582,,14.9021,5.18928,12.0523,0.329866,-0.494976,0.803857
535,432,0.166257,0.111922,,14.8154,5.1984,11.8952,-0.384344,-0.877674,-0.286302
536,433,0.363128,0.103967,,15.1712,5.68632,11.9475,0.979543,0.125575,0.157246
537,433,0.0807239,0.17085,,15.0116,5.64984,11.8857,0.452158,-0.338932,-0.825032
538,436,0.357601,0.101106,,16.3658,9.64896,11.7952,0.382551,0.612077,0.69211
539,436,0.564582,0.0892677,,16.4889,9.74016,11.6192,0.678556,0.710754,-0.185447
540,437,0.276448,0.104427,,16.4342,9.08808,11.4192,0.989698,-0.0989698,-0.103458
541,437,0.233011,0.0868729,,16.3111,9.08352,11.3193,0.117595,-0.156559,-0.980643
542,438,0.275289,0.132885,,15.992,7.44192,10.7528,0.298236,-0.198773,0.933566
543,438,0.519496,0.140378,,16.0011,7.2276,10.5434,0.193073,-0.93044,-0.311456
544,439,0.271231,0.113502,,16.3521,7.6836,10.3482,0.739956,0.638864,0.210519
545,439,0.385054,0.142323,,16.3476,7.52856,10.1674,0.49759,-0.355276,-0.791318
546,440,0.520832,0.132326,,16.6348,9.9864,9.61992,0.945603,-0.175104,0.274177
547,440,0.591786,0.12346,,16.571,10.2645,9.53427,0.616441,0.785927,-0.0481602
548,441,0.110474,0.0614594,,16.2154,10.2464,9.42957,-0.330402,0.907901,0.257975
549,441,0.136391,0.0718922,,16.2473,10.2008,9.34867,0.200886,0.0667195,-0.97734
550,442,0.220609,0.0768291,,16.3476,8.8008,8.96307,0.124198,0,0.992258
551,442,0.232509,0.0866103,,16.2883,8.70504,8.80602,-0.392242,-0.823712,-0.409444
552,443,0.767117,0.0994905,,17.3462,8.74152,8.65842,0.737176,-0.154554,0.657787
553,443,0.0683957,0.178198,,17.0863,8.79168,8.38232,0.666722,-0.266683,-0.695961
554,446,0.361726,0.0873857,,16.4114,10.716,7.73497,-0.226967,0.60488,0.763286
555,446,0.233759,0.154104,,16.5528,10.6658,7.58742,0.858146,0.506931,-0.0812804
556,447,0.33804,0.14928,,16.1698,10.2098,7.36847,-0.431608,-0.836293,-0.338126
557,447,0.888756,0.156863,,16.5437,10.1688,7.15427,0.677239,-0.410462,-0.610629
558,448,0.389432,0.110411,,14.5647,10.5883,7.43987,-0.187195,-0.890013,0.415734
559,448,0.0159965,0.154179,,14.5965,10.7661,7.35417,-0.568874,0.568933,-0.593883
560,449,0.663558,0.186706,,15.4766,11.3955,6.75922,-0.165019,0.9758,0.143469
561,449,0.630215,0.286503,LMB,15.5542,11.0808,6.39747,0.0723561,0.0288789,-0.996961
562,451,0.33538,0.0854898,,15.7685,12.0612,8.72032,0.761524,0.462162,0.45441
563,451,0.117745,0.110586,,15.6591,12.0247,8.60607,0.309991,0.697268,-0.646314
564,453,0.139512,0.0737806,,11.4411,10.6248,7.60172,0.849395,0.523252,0.0688125
565,453,0.131851,0.112164,,11.3681,10.6065,7.53507,-0.20781,0.276827,-0.93818
566,454,0.355257,0.127594,,11.9426,7.2276,10.9813,0.0256152,0.128358,0.991397
567,454,0.277103,0.0757975,,12.0293,7.30512,10.7766,0.658237,0.724061,-0.206058
568,455,0.09479,0.122616,,11.5733,6.63936,10.5053,-0.384005,-0.192425,0.903057
569,455,0.0345855,0.130393,,11.587,6.6348,10.453,-0.263115,-0.791082,-0.552232
570,456,0.693371,0.101576,,12.3394,5.87328,10.6386,-0.683906,-0.657657,0.315848
571,456,0.0861728,0.193968,AcRMB,12.6084,6.07392,10.5386,0.740371,-0.635008,0.220488
572,457,1.25228,0.0910224,,13.2148,6.7944,9.69612,0.917603,0.0873925,-0.387772
573,457,0.204083,0.0939491,,12.6038,6.74424,9.84372,-0.357207,0.0446877,-0.932956
574,459,0.360856,0.106496,,13.2969,8.13504,8.54417,0.859344,-0.101093,-0.501307
575,459,0.411334,0.067541,,13.1784,8.28096,8.47757,0.177471,0.620808,-0.763611
576,468,0.0807239,0.160806,,6.91293,7.78392,11.9428,-0.452158,-0.338932,0.825032
577,468,0.344575,0.126713,,6.76248,7.82952,11.8952,-0.979176,0.185273,-0.0829999
578,469,0.545691,0.146105,,7.70638,7.57416,11.562,0.802285,-0.518095,0.296505
579,469,0.461546,0.28289,MiRMB,7.39173,7.51488,11.4192,-0.414911,-0.869426,-0.26823
580,470,0.174431,0.103768,,7.82498,8.3904,10.6719,0.522845,0.731979,-0.436852
581,470,0.328123,0.0867983,,7.84778,8.208,10.6196,0.416918,-0.722655,-0.551316
582,471,0.264195,0.098343,,6.91753,8.34024,10.6529,-0.587067,0.724919,0.360339
583,471,0.196299,0.143564,,6.93578,8.21256,10.5339,-0.604179,-0.325217,-0.727462
584,475,2.16444,0.10277,,5.90978,10.8665,9.33912,-0.379221,0.72051,-0.580566
585,475,0.543233,0.139881,,6.11498,9.96359,9.83892,-0.755477,-0.453251,-0.473094
586,485,0.131869,0.120056,,8.29008,12.3029,9.02972,-0.553579,0.829609,0.0727971
587,485,0.336199,0.0905107,,8.36763,12.3485,8.89642,0.2442,0.596669,-0.76443
588,486,0.405371,0.0664337,,8.28098,11.0535,9.22012,0,-0.495102,0.868835
589,486,0.30916,0.0638759,,8.29008,11.017,8.97262,0.058869,-0.884979,-0.461895
590,487,0.387805,0.126552,,7.88428,11.2267,8.33952,0.352755,-0.423408,-0.834439
591,487,0.443361,0.186875,,7.61978,11.2586,8.41092,-0.884606,-0.226226,-0.407793
592,490,0.200937,0.0893559,,10.2737,13.9445,9.35337,0.0457859,-0.0905752,0.994837
593,490,0.331137,0.101839,,10.3831,14.0721,9.27247,0.688536,0.716017,0.115059
